Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
44;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;562641;08/01/2026;08/01/2026 10:10:12;;0;91895;17460;;;109355;;;;;0;;;;0;;;;
45;33;Del Giro;96726970-0;CHILEMAT SpA;4917408;08/01/2026;08/01/2026 12:45:34;;0;108217;20561;;;128778;;;;;0;;;;0;;;;
46;33;Del Giro;96726970-0;CHILEMAT SpA;4917806;08/01/2026;08/01/2026 13:21:54;;0;96569;18348;;;114918;;;;;0;;;;0;;;;
47;33;Del Giro;99546900-6;ISWITCH S A;1490175;31/12/2025;08/01/2026 14:17:40;;0;549346;104376;;;653722;;;;;0;;;;0;;;;
48;33;Del Giro;78924030-2;Implementos S.A.;6234249;09/01/2026;09/01/2026 12:39:14;;0;193311;36729;;;230040;;;;;0;;;;0;;;;
49;33;Del Giro;96726970-0;CHILEMAT SpA;4918216;09/01/2026;09/01/2026 13:21:15;;0;351064;66702;;;417766;;;;;0;;;;0;;;;
50;33;Del Giro;96726970-0;CHILEMAT SpA;4918424;09/01/2026;09/01/2026 13:40:35;;0;629572;119619;;;749191;;;;;0;;;;0;;;;
51;33;Del Giro;96726970-0;CHILEMAT SpA;4918539;09/01/2026;09/01/2026 13:47:46;;0;663300;126027;;;789327;;;;;0;;;;0;;;;
52;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;565835;09/01/2026;09/01/2026 14:58:31;;0;398468;75709;;;474177;;;;;0;;;;0;;;;
53;33;Del Giro;78924030-2;Implementos S.A.;6234279;09/01/2026;09/01/2026 16:32:28;;0;97353;18497;;;115850;;;;;0;;;;0;;;;
54;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17832063;10/01/2026;10/01/2026 00:56:19;;0;70540;13402;;;83942;;;;;0;;;;0;;;;
55;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17832060;09/01/2026;10/01/2026 00:56:25;;0;140945;26779;;;167724;;;;;0;;;;0;;;;
56;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17832062;09/01/2026;10/01/2026 00:56:37;;0;280652;53323;;;333975;;;;;0;;;;0;;;;
57;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17832064;10/01/2026;10/01/2026 00:56:53;;0;48301;9177;;;57478;;;;;0;;;;0;;;;
58;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17832061;10/01/2026;10/01/2026 00:56:55;;0;21063;4001;;;25064;;;;;0;;;;0;;;;
59;33;Del Giro;96726970-0;CHILEMAT SpA;4919109;12/01/2026;12/01/2026 08:40:41;;0;126354;24007;;;150361;;;;;0;;;;0;;;;
60;33;Del Giro;96726970-0;CHILEMAT SpA;4919702;12/01/2026;12/01/2026 15:03:53;;0;94226;17903;;;112129;;;;;0;;;;0;;;;
61;33;Del Giro;96726970-0;CHILEMAT SpA;4919703;12/01/2026;12/01/2026 15:03:53;;0;236036;44847;;;280883;;;;;0;;;;0;;;;
62;33;Del Giro;96726970-0;CHILEMAT SpA;4919705;12/01/2026;12/01/2026 15:03:53;;0;249083;47326;;;296409;;;;;0;;;;0;;;;
63;33;Del Giro;76134941-4;ADMIN. DE SUPERMERCADOS HIPER LIMITADA;79386527;12/01/2026;12/01/2026 19:26:04;;0;159655;30335;;;189990;;;;;0;;;;0;;;;
64;33;Del Giro;99546900-6;ISWITCH S A;1500196;12/01/2026;12/01/2026 19:39:39;;0;39732;7549;;;47281;;;;;0;;;;0;;;;
65;33;Del Giro;76821330-5;IMPERIAL S.A.;19905146;13/01/2026;13/01/2026 10:07:08;;0;2764987;525347;;;3290334;;;;;0;;;;0;;;;
66;33;Del Giro;96726970-0;CHILEMAT SpA;4920406;13/01/2026;13/01/2026 15:17:02;;0;1547700;294063;;;1841763;;;;;0;;;;0;;;;
67;33;Del Giro;96726970-0;CHILEMAT SpA;4920563;13/01/2026;13/01/2026 15:21:35;;0;1433531;272371;;;1705902;;;;;0;;;;0;;;;
68;33;Del Giro;96726970-0;CHILEMAT SpA;4920650;13/01/2026;13/01/2026 15:28:01;;0;946734;179879;;;1126614;;;;;0;;;;0;;;;
69;33;Del Giro;78129190-0;FORESTAL LEON LIMITA;74840;14/01/2026;14/01/2026 08:32:53;;0;3229200;613548;;;3842748;;;;;0;;;;0;;;;
70;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;563676;14/01/2026;14/01/2026 10:28:32;;0;161940;30769;;;192709;;;;;0;;;;0;;;;
71;33;Del Giro;91502000-3;SALINAS Y FABRES S.A.;5145665;14/01/2026;14/01/2026 12:03:06;;0;441915;83964;;;525879;;;;;0;;;;0;;;;
72;33;Del Giro;96722400-6;Pacifico Cable S.P.A.;1133706;15/01/2026;15/01/2026 06:08:45;;0;16798;3192;;;19990;;;;;0;;;;0;;;;
73;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;141926;15/01/2026;15/01/2026 09:55:44;;0;14874;2826;;;30000;;;;12300;0;;;;0;35;12300;0;
74;33;Del Giro;78140178-1;COMERCIALIZADORA DE ARTICULOS DE FERRETERIA CLAUDIO ANDRES ORLANDO TOR;212;15/01/2026;15/01/2026 12:37:51;;0;861680;163719;;;1025399;;;;;0;;;;0;;;;
75;33;Del Giro;96726970-0;CHILEMAT SpA;4922217;15/01/2026;15/01/2026 13:12:23;;0;314120;59683;;;373803;;;;;0;;;;0;;;;
76;33;Del Giro;96726970-0;CHILEMAT SpA;4922216;15/01/2026;15/01/2026 13:12:23;;0;413412;78548;;;491960;;;;;0;;;;0;;;;
77;33;Del Giro;96726970-0;CHILEMAT SpA;4922376;15/01/2026;15/01/2026 13:19:15;;0;500845;95160;;;596005;;;;;0;;;;0;;;;
78;33;Del Giro;96726970-0;CHILEMAT SpA;4922510;15/01/2026;15/01/2026 13:27:28;;0;40457;7687;;;48144;;;;;0;;;;0;;;;
79;33;Del Giro;96726970-0;CHILEMAT SpA;4922511;15/01/2026;15/01/2026 13:27:28;;0;680385;129273;;;809658;;;;;0;;;;0;;;;
80;33;Del Giro;96726970-0;CHILEMAT SpA;4922513;15/01/2026;15/01/2026 13:37:19;;0;953023;181074;;;1134098;;;;;0;;;;0;;;;
81;33;Del Giro;96726970-0;CHILEMAT SpA;4922624;15/01/2026;15/01/2026 13:46:33;;0;1960715;372536;;;2333251;;;;;0;;;;0;;;;
82;33;Del Giro;96726970-0;CHILEMAT SpA;4922967;15/01/2026;15/01/2026 14:07:11;;0;271446;51575;;;323021;;;;;0;;;;0;;;;
83;33;Del Giro;78115671-K;COMERCIALIZADORA E IMPORTADORA BARAOLI LIMITADA;300;16/01/2026;16/01/2026 09:36:39;;0;90000;17100;;;107100;;;;;0;;;;0;;;;
84;33;Del Giro;96726970-0;CHILEMAT SpA;4923416;16/01/2026;16/01/2026 13:19:24;;0;290916;55274;;;346190;;;;;0;;;;0;;;;
85;33;Del Giro;96726970-0;CHILEMAT SpA;4923644;16/01/2026;16/01/2026 13:32:14;;0;747885;142098;;;889983;;;;;0;;;;0;;;;
86;33;Del Giro;96726970-0;CHILEMAT SpA;4923643;16/01/2026;16/01/2026 13:32:14;;0;3144055;597370;;;3741426;;;;;0;;;;0;;;;
87;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;17875522;17/01/2026;17/01/2026 12:14:37;;0;29727;5648;;;35375;;;;;0;;;;0;;;;
88;33;Del Giro;96726970-0;CHILEMAT SpA;4924757;19/01/2026;19/01/2026 13:23:19;;0;650428;123581;;;774009;;;;;0;;;;0;;;;
89;33;Del Giro;96726970-0;CHILEMAT SpA;4925216;20/01/2026;20/01/2026 12:23:44;;0;1010025;191905;;;1201930;;;;;0;;;;0;;;;
90;33;Del Giro;96726970-0;CHILEMAT SpA;4925241;20/01/2026;20/01/2026 12:23:44;;0;2722183;517215;;;3239398;;;;;0;;;;0;;;;
91;33;Del Giro;96726970-0;CHILEMAT SpA;4925391;20/01/2026;20/01/2026 12:41:41;;0;199051;37820;;;236871;;;;;0;;;;0;;;;
92;33;Del Giro;96726970-0;CHILEMAT SpA;4925390;20/01/2026;20/01/2026 12:41:41;;0;635902;120821;;;756723;;;;;0;;;;0;;;;
93;33;Del Giro;76457935-6;COMERCIAL MOENA Y COMPANIA LIMITADA;24633;21/01/2026;21/01/2026 12:32:37;;0;595395;113125;;;708520;;;;;0;;;;0;;;;
94;33;Del Giro;77258350-8;Maria Aguilar Blanche SpA;385208;21/01/2026;21/01/2026 13:21:15;;0;259487;49303;;;308790;;;;;0;;;;0;;;;
95;33;Del Giro;77258350-8;Maria Aguilar Blanche SpA;385209;21/01/2026;21/01/2026 13:22:01;;0;235933;44827;;;280760;;;;;0;;;;0;;;;
96;33;Del Giro;96726970-0;CHILEMAT SpA;4926554;21/01/2026;21/01/2026 13:27:32;;0;402270;76431;;;478702;;;;;0;;;;0;;;;
97;33;Del Giro;96726970-0;CHILEMAT SpA;4926732;21/01/2026;21/01/2026 13:42:03;;0;1570860;298463;;;1869323;;;;;0;;;;0;;;;
98;33;Del Giro;96726970-0;CHILEMAT SpA;4926905;21/01/2026;21/01/2026 13:53:34;;0;63699;12103;;;75802;;;;;0;;;;0;;;;
99;33;Del Giro;96726970-0;CHILEMAT SpA;4927031;21/01/2026;21/01/2026 16:51:54;;0;245572;46659;;;292230;;;;;0;;;;0;;;;
100;33;Del Giro;91489000-4;FINNING CHILE S.A.;3808864;22/01/2026;22/01/2026 11:39:05;;0;40532;7701;;;48233;;;;;0;;;;0;;;;
101;33;Del Giro;99560200-8;JANSSEN MAQUINARIA SPA;44668;22/01/2026;22/01/2026 12:00:44;;0;10410;1978;;;12388;;;;;0;;;;0;;;;
102;33;Del Giro;79891980-6;LA CASA DEL FILTRO LIMITADA;91099;22/01/2026;22/01/2026 12:53:48;;0;28584;5431;;;34015;;;;;0;;;;0;;;;
103;33;Del Giro;96726970-0;CHILEMAT SpA;4927871;22/01/2026;22/01/2026 13:24:22;;0;387183;73565;;;460748;;;;;0;;;;0;;;;
104;33;Del Giro;78924030-2;Implementos S.A.;6267258;22/01/2026;22/01/2026 16:25:47;;0;170319;32361;;;202680;;;;;0;;;;0;;;;
105;33;Del Giro;96568740-8;GASCO GLP S.A.;11906500;21/01/2026;23/01/2026 10:42:34;;0;77714;14766;;;92480;;;;;0;;;;0;;;;
106;33;Del Giro;77581202-8;ASERRADERO CÁDIZ SPA;191;23/01/2026;23/01/2026 16:21:36;;0;1075680;204379;;;1280059;;;;;0;;;;0;;;;
107;33;Del Giro;85121100-4;Automotriz Antumalal Ltda.;566300;23/01/2026;23/01/2026 16:50:57;;0;306206;58179;;;364385;;;;;0;;;;0;;;;
108;33;Del Giro;76943048-2;COMERCIAL Y SERVICIOS C Y V LIMITADA;142544;24/01/2026;24/01/2026 08:59:43;;0;53592;10182;;;78005;;;;;0;;;;0;28;14231;0;
109;33;Del Giro;96689310-9;Transbank S.A;57051558;28/01/2026;30/01/2026 18:57:51;;0;77707;14764;;;92471;;;;;0;;;;0;;;;
110;61;Del Giro;78924030-2;Implementos S.A.;317713;09/01/2026;09/01/2026 16:26:49;;0;53941;10249;;;64190;;;;;0;;;;0;;;;
111;61;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;2789548;14/01/2026;14/01/2026 11:26:37;;0;20153;3829;;;23982;;;;;0;;;;0;;;;
112;61;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;2797453;21/01/2026;21/01/2026 17:44:05;;0;29727;5648;;;35375;;;;;0;;;;0;;;;
